datetime_utc,total,CHP_heat,CHP_elec
2021-07-18 19:00:00,70828.33333333333,0.0,82.49683333333334
2021-07-18 20:00:00,21122.5,0.0,82.41166666666666
2021-07-18 21:00:00,60588.333333333336,0.0,82.7045
2021-07-18 22:00:00,52852.5,0.0,81.66550000000001
2021-07-18 23:00:00,96718.33333333331,0.0,81.9475
2021-07-19 00:00:00,81302.5,0.0,82.12783333333333
2021-07-19 01:00:00,57039.16666666666,0.0,82.13716666666667
2021-07-19 02:00:00,132828.33333333334,0.0,82.16983333333333
2021-07-19 03:00:00,88984.16666666667,0.0,81.74549999999999
2021-07-19 04:00:00,88996.66666666667,0.0,81.77733333333335
2021-07-19 05:00:00,764.1666666666666,0.0,83.86366666666666
2021-07-19 06:00:00,86653.33333333333,0.0,82.1665
2021-07-19 07:00:00,121215.0,0.0,81.19149999999999
2021-07-19 08:00:00,174845.83333333334,0.0,81.6665
2021-07-19 09:00:00,85905.0,0.0,81.68816666666666
2021-07-19 10:00:00,176100.83333333334,0.0,81.31333333333333
2021-07-19 11:00:00,130501.66666666669,0.0,81.19250000000001
2021-07-19 12:00:00,132709.16666666666,0.0,81.277
2021-07-19 13:00:00,163816.66666666666,0.0,80.5995
2021-07-19 14:00:00,70945.83333333333,0.0,80.65166666666667
2021-07-19 15:00:00,40370.0,0.0,81.26350000000001
2021-07-19 16:00:00,33743.333333333336,0.0,81.21133333333334
2021-07-19 17:00:00,9058.333333333334,0.0,81.60933333333334
2021-07-19 18:00:00,72990.0,0.0,82.185
2021-07-19 19:00:00,31421.666666666668,0.0,81.9265
2021-07-19 20:00:00,100417.5,0.0,81.70433333333334
2021-07-19 21:00:00,134170.0,0.0,81.94241666666667
2021-07-19 22:00:00,102944.16666666669,0.0,81.9655
2021-07-19 23:00:00,79984.16666666667,0.0,81.60016666666667
2021-07-20 00:00:00,153136.66666666666,0.0,81.4275
2021-07-20 01:00:00,63643.333333333336,0.0,80.91583333333332
2021-07-20 02:00:00,183091.66666666663,0.0,81.20316666666666
2021-07-20 03:00:00,184751.66666666663,0.0,332.50699999999995
2021-07-20 04:00:00,134525.0,0.0,231.4575
2021-07-20 05:00:00,39327.5,0.0,81.38783333333332
